"","logFC","logCPM","PValue","FDR"
"AC023794.5",-1.87325412219763,-2.61003209887373,6.77286998966224e-26,6.90465574647948e-25
"RAB3C",-2.1210619470721,-0.0889203404618321,6.81324231712174e-26,6.94357304918797e-25
"AC010247.2",-1.7607857683958,-2.29099935839275,7.06065043659606e-26,7.1841265456805e-25
"ENOX1",-1.44373341799917,0.626523949784242,7.28926622080197e-26,7.40958132927274e-25
"KBTBD11",-1.1295980035293,5.08723005545043,7.84062049904581e-26,7.96235047979281e-25
"AC012313.5",-1.21826533125107,-0.780868203824958,8.05728741067068e-26,8.17975196546654e-25
"IGKC",-2.1129806086603,10.1430112835184,8.20145858055434e-26,8.31809569616223e-25
"SIGLEC1",-1.72561632562338,3.17310758403059,8.35904809341037e-26,8.47520559740417e-25
"ADRA1A",-2.443784817211,-2.43096170031846,8.94240900836061e-26,9.0521476386138e-25
"TMEM196",-2.75350709940676,-3.67402070645025,9.16020022903981e-26,9.26964144253859e-25
"ZCCHC12",-1.65159109338943,-1.30289292447146,9.50450302798308e-26,9.60517301445529e-25
"POU2AF1",-1.98940797001927,3.46394178245042,9.7421565336609e-26,9.83021243589743e-25
"MGP",-1.8500599465437,6.07077979335453,1.06690187529378e-25,1.07345958427249e-24
"SLC15A2",-1.09678444147767,1.61992940459593,1.07180506619698e-25,1.07736358435766e-24
"HBA2",-1.97917911908052,2.26674996244601,1.08351825476989e-25,1.08844490375024e-24
"IGKV1-16",-2.35208350755304,3.65132799567138,1.10062722217375e-25,1.10492900635955e-24
"AC011504.1",-2.53115892711678,-3.25378989719351,1.1530672961908e-25,1.15537123655427e-24
"ENPP2",-1.4707088702436,4.2472356009737,1.1898850485328e-25,1.19188453830998e-24
"MARC2",-1.07697669012876,3.59606748186519,1.24199724061825e-25,1.24329590693448e-24
"DLGAP2",-2.01544380377271,-2.85429334140287,1.27207250136027e-25,1.27219330596628e-24
"AL359853.1",-1.77264364303286,-2.99393322420218,1.49289516107171e-25,1.48973584408523e-24
"AL139020.1",-3.17380912302195,-3.06840184950295,1.62774364685812e-25,1.62224937019522e-24
"NLRP7",-2.07268389987582,-1.80431854051322,1.66331695617412e-25,1.65665739585148e-24
"ZNF667",-1.48226837867589,-0.564851877506809,1.71680692749483e-25,1.70670488547338e-24
"FAM129C",-2.16534769393708,-0.440617116757126,1.81334226909671e-25,1.80210513707369e-24
"ZNF491",-1.10715916549177,-0.372118249276428,1.87194572389046e-25,1.85917577035119e-24
"AF127936.1",-1.80785460677558,-2.61840190054781,1.91193252872918e-25,1.89829303520242e-24
"SEMA4G",-1.04600946118435,6.0553535182875,2.02051728280404e-25,2.00421357976854e-24
"PRKG1",-1.32960679468042,3.2639088420363,2.19353276758358e-25,2.17174179649853e-24
"NDRG1",-1.1854993663567,8.66913024875316,2.24189409802678e-25,2.21753789101315e-24
"AC090825.1",-1.71305016340695,-2.40719102537139,2.27790361780642e-25,2.25174621393487e-24
"FDCSP",-2.83172082379966,1.23217765761714,2.35076539315833e-25,2.32231804459197e-24
"MYCT1",-1.24142753714109,1.90006806327843,2.49755302549815e-25,2.4650169551566e-24
"APBA1",-1.3014953574704,2.80228483490764,2.6816313228727e-25,2.64092201943632e-24
"IL10RA",-1.39354169803569,4.01127413047927,2.74997052056968e-25,2.70653640674012e-24
"MS4A8",-2.03568236168743,3.2738214000668,2.76766571076649e-25,2.72310379321849e-24
"AKAP5",-1.45603685953652,2.64422651646278,2.76889501472984e-25,2.72346513699751e-24
"AMER2",-2.78104154174377,-3.37039586127964,2.92226513475041e-25,2.87253025520129e-24
"IGKV3D-20",-2.44435307268146,2.31089318783627,2.97251162254834e-25,2.92010446800901e-24
"GPR146",-1.2683714484294,-0.284418841765642,2.98224899250366e-25,2.92788409058963e-24
"MAP4K1",-1.39718884017095,2.35212638722375,2.98400096122729e-25,2.92865928449996e-24
"TMEM45B",-1.07280165232865,7.33725802487574,3.07145195683952e-25,3.01168161615242e-24
"DSEL",-1.53457109220695,0.830073065111105,3.08222942569599e-25,3.02064549131298e-24
"AC009159.3",-1.55722221597846,-2.65590159544243,3.11697431226873e-25,3.05252850116261e-24
"CYP4F25P",-2.33016174472606,-3.64472027180449,3.20802588345514e-25,3.13780686489159e-24
"KCNG3",-2.11514190471545,-1.47400599708688,3.29551956509956e-25,3.22238779387776e-24
"CHRNB4",-1.70060991943171,-1.10264180368282,3.34159508412564e-25,3.26642987292022e-24
"GPRIN2",-1.39388914159122,3.22969794340169,3.46134567685164e-25,3.38139437132882e-24
"RPL10L",-2.00715297319056,-1.30242026682999,3.65974041932103e-25,3.57410136221358e-24
"IGKV1-27",-2.33821629828393,3.28987539012546,3.9788199212953e-25,3.87612882434421e-24
"ADRB3",-2.5138144782247,-2.55546264050665,4.12227336559821e-25,4.01340469766854e-24
"FBLN5",-1.35440924294144,4.0596166285201,4.39798291873103e-25,4.27130262377711e-24
"IGKV1OR1-1",-2.57613458112726,-3.43358610852116,4.48640954084235e-25,4.35450496540192e-24
"CMAHP",-1.60116408487131,2.41894377409235,4.6210504079752e-25,4.48380975243122e-24
"ACTA2",-1.52877013257058,7.76556033610901,4.76138522213521e-25,4.61430807739012e-24
"USP51",-1.3611837641182,-0.0619273668643964,5.25459536247341e-25,5.07981735883178e-24
"AC133065.2",-2.49799170197115,-3.32039795889923,5.26869071284829e-25,5.09188576601456e-24
"DNAJB4",-1.11421009987604,3.41056268364046,5.27449213595626e-25,5.09437572764494e-24
"KCNK10",-1.79479482607448,0.950227810650742,5.30152537822855e-25,5.11735689808661e-24
"CNGA1",-1.56704851794639,1.85812942300643,5.57305634578888e-25,5.36633858983567e-24
"HMGCS2",-2.22006262486157,7.9917196708497,5.58167611546918e-25,5.37300102120713e-24
"TMEM273",-1.30532884754743,2.41129506331976,5.83768947487429e-25,5.6143112200823e-24
"TMEM25",-1.46786280880823,2.234316692423,6.22070555616397e-25,5.97539527625079e-24
"SCN4A",-2.01880054203329,-1.41837659206057,6.42204708614044e-25,6.16317538251624e-24
"KITLG",-1.23020650510486,4.82772936613345,6.63158291918683e-25,6.35654123682856e-24
"ZCWPW2",-1.16121840282756,-0.961487389577239,6.66296884767662e-25,6.38468834712306e-24
"CXorf21",-1.46479813100704,0.488871806486086,6.70159557911753e-25,6.41975467347059e-24
"GRAMD1C",-1.330457622037,2.79882117512196,7.19769134896687e-25,6.88246558074789e-24
"MS4A4A",-1.59033648274584,2.93028929868179,7.21988545881906e-25,6.90159882906113e-24
"SLC46A1",-1.15286013885187,2.74279651838414,7.63602554980512e-25,7.28836722643484e-24
"IGHV1-2",-2.521874753094,4.04682136952213,8.50199182429642e-25,8.08316062910012e-24
"KLHL6",-1.52464893253723,2.71135623838529,8.54642299829193e-25,8.12295853745598e-24
"MCF2L2",-1.12980459914285,-0.252764032860664,8.95565873555842e-25,8.50935718593976e-24
"AKAP12",-1.81697250334528,4.99935607186896,9.35821159818711e-25,8.88383350425256e-24
"LURAP1",-1.35496574410767,-1.36099084852582,1.02383678656442e-24,9.70479315869474e-24
"AC009097.4",-1.95501343789247,-3.12128483856522,1.03878992127362e-24,9.84357827918343e-24
"ABCC8",-2.13142918259131,-1.10821048973741,1.21029469331714e-24,1.1437882215366e-23
"SNCG",-1.79361915820041,1.49213067214324,1.21369303945136e-24,1.14631402676792e-23
"LINC02289",-1.63841407763388,-2.99888939110041,1.23166905214262e-24,1.1625969633804e-23
"ATP8A1",-1.33090843756602,5.12820159508022,1.23835131889944e-24,1.16855535298656e-23
"NRG3",-2.02465353116202,-2.87383652342926,1.28586998820849e-24,1.21267135932748e-23
"CACNB1",-1.13076981977368,2.81336076120017,1.32358193428112e-24,1.24711971517278e-23
"PRSS36",-1.17308346522068,1.54563237313752,1.47945832696826e-24,1.39108711083061e-23
"RPRM",-2.30427332270308,-0.636137262442163,1.54240265333562e-24,1.4485471767786e-23
"SORCS3",-2.74541216805713,-2.85272437677235,1.55241217430273e-24,1.45751434837285e-23
"TENT5A",-1.18050382834268,4.94094485471601,1.69783626307215e-24,1.59215616085599e-23
"DCAF12L2",-2.49046803425416,-3.17410394289995,1.7924951456418e-24,1.67892971053251e-23
"NUTM2D",-1.20627406449494,-1.01128922454199,1.87916684198313e-24,1.75906720114883e-23
"IGHV4-59",-2.28753810547849,4.70970083266572,1.88920786709714e-24,1.76794265832938e-23
"SRL",-1.5846388937305,-0.361766781411141,1.95320202830044e-24,1.82674694138827e-23
"IGKV1OR-2",-2.21775662595303,-3.5846245464952,1.99163538602691e-24,1.86158984469669e-23
"CDC42EP3",-1.02778237513092,4.77648059213574,2.02708378085462e-24,1.89416320285537e-23
"LINC00877",-1.66631635558784,-1.88878725309967,2.301423122199e-24,2.14290777187247e-23
"AC007637.1",-1.38874064792122,-0.985540159363035,2.42385333742629e-24,2.25424782129257e-23
"TXLNB",-1.6147971351536,-0.388507106030926,2.46639521738656e-24,2.29246319808454e-23
"RAB30",-1.10356818467861,3.69316719953887,2.49735979596974e-24,2.31987909538583e-23
"SYT9",-2.46052579107236,-3.05958734439334,2.59771843933792e-24,2.41027073873724e-23
"PCAT18",-2.7365209955112,-2.71560951447789,2.60673640342867e-24,2.41792786827721e-23
"TBPL2",-2.12671728479834,-3.43694472447277,2.63182844636266e-24,2.44048594381965e-23
"SUCLG2-AS1",-1.18541215190969,-0.843406379793914,2.69376008994965e-24,2.4971819988785e-23
"CCDC178",-1.88731361485742,-2.59444286411067,2.69489027548189e-24,2.49749687513345e-23
"AL354798.1",-1.75917264437689,-2.12119139155704,2.78400802030823e-24,2.57630830069121e-23
"FLT3",-1.78216353047672,-0.672839500413008,2.86650286232714e-24,2.65109557756152e-23
"UNC80",-2.354583779245,-2.37559235648795,2.89305257756053e-24,2.67486713733889e-23
"SLC9A3R1",-1.00378550775915,7.00884723267448,2.95965124612619e-24,2.73564253419733e-23
"SLC18A2",-1.3106630097464,-0.342299162882447,3.03965918099705e-24,2.80713102909208e-23
"AC244100.2",-1.6540635304881,-2.25118552419359,3.24143665503641e-24,2.98910415185538e-23
"TRGV4",-1.96812767760875,-2.83780940211239,3.29186233086798e-24,3.03471860575174e-23
"COLEC12",-1.78022640688895,2.99988491744845,3.37383350039677e-24,3.10666050067138e-23
"CSPG4",-1.36689634963696,4.63621057580504,3.45207701751739e-24,3.17500638178827e-23
"NFASC",-1.37927827595551,3.76619857715641,3.46430268096753e-24,3.18532347496528e-23
"IGHV3-63",-2.3185062769599,-1.16849277066063,3.47540264862841e-24,3.19367061890976e-23
"CAPN13",-1.78575237924909,3.32660871400108,3.70824866081432e-24,3.39973012017141e-23
"AC004990.1",-1.92648504473818,-0.520981165577194,3.7275324343959e-24,3.41641810849637e-23
"PLCXD3",-2.74282121735412,-0.953110367444944,3.76642338001469e-24,3.45106188645023e-23
"SAMD4A",-1.21065939113112,3.94172967112447,3.90345902120147e-24,3.57144456579259e-23
"AL157895.1",-1.81848924160684,-2.17535607050339,3.97769385293703e-24,3.63831157776026e-23
"IGKV1OR22-1",-2.66102217621718,-1.39340244147628,3.98499762041198e-24,3.64393718731333e-23
"UGT1A1",-2.73285791953377,-0.211370209051625,4.03560977962102e-24,3.6880827239678e-23
"WDFY3-AS2",-1.16176289464387,-0.00874058161264162,4.55793355080239e-24,4.15700908402136e-23
"CAMK2N1",-1.09181165803598,7.19497339423736,4.57185301232355e-24,4.16850078552202e-23
"AL353572.1",-2.03105532667269,-3.25939127897475,4.87457656415705e-24,4.44067178175933e-23
"AC026461.4",-2.34142756163611,-3.50232530334293,5.10493913700586e-24,4.64918830081943e-23
"LINC01016",-1.939482639065,-2.9638477642673,5.16257885112876e-24,4.70032719434326e-23
"RSPO1",-2.06184992989912,-1.48658333957509,5.35119592911931e-24,4.8692492220238e-23
"ZNF396",-1.03891533335742,0.795402494817215,5.36240734656754e-24,4.87804593435383e-23
"IGHV3-6",-2.48153141580433,-2.85899642981529,5.69448526137925e-24,5.16673959973448e-23
"AL626787.1",-1.71301069686642,-2.91767706282688,5.78446315297189e-24,5.24687178845366e-23
"ABHD17AP6",-2.08320791324572,-3.27192338340832,5.86598018788648e-24,5.31623385186166e-23
"FAM110D",-1.24930216082605,0.153797588096394,6.41228767842819e-24,5.80468208093358e-23
"NXPE3",-1.02716183916885,2.85839435051081,6.44627289416441e-24,5.83377540949115e-23
"EVI2B",-1.48904235157983,3.12125655473447,6.57736109947993e-24,5.94389500045393e-23
"STARD9",-1.28645419391363,2.81884376445405,6.64684077971636e-24,6.00324873509374e-23
"TNNT3",-2.3797884659627,-2.37933602630782,6.72866354043304e-24,6.0753399087677e-23
"IGHV5-78",-1.90519578755949,-0.983314301253902,6.76841497596886e-24,6.10781303444114e-23
"CMKLR1",-1.41051780887007,3.16677953766345,6.97688296341035e-24,6.29233980767979e-23
"LINC01783",-2.25336804956271,-3.19499111897536,7.0117155798544e-24,6.32195006604852e-23
"PREX2",-1.39018000227611,1.68178482913652,7.34582170189237e-24,6.61186737971184e-23
"AL122023.1",-1.05098996226771,-1.73733288500189,8.58698724499659e-24,7.7005020729826e-23
"SMCHD1",-1.09695796051247,5.4763622411323,9.4816113623126e-24,8.47870217292788e-23
"IGHV3-49",-2.33527389794055,3.81837101424764,9.62484206360636e-24,8.59948063675101e-23
"GPR12",-2.81678036211822,-3.45185451969491,1.00500659742386e-23,8.9768655449285e-23
"AC010336.2",-1.98917050245995,-3.46411151177601,1.02125742605962e-23,9.11686517702782e-23
"AC022613.2",-1.16953932837808,-1.74540889666148,1.13294441595462e-23,1.00939404775111e-22
"AL109910.2",-2.1763462191535,-3.51709248511512,1.14682913532893e-23,1.0211886378931e-22
"RAB39B",-1.60419432514496,-0.813069206554611,1.15267007946725e-23,1.02581143156645e-22
"CD200R1",-1.5421399594685,0.202971346590677,1.19250542619346e-23,1.06036656148972e-22
"KCTD12",-1.46802750393175,5.9193981617608,1.21215199806384e-23,1.0775328664837e-22
"IGLC5",-2.50450525547161,-3.66099586641106,1.23260710081203e-23,1.09540804883135e-22
"IGHV3-52",-2.36447891089804,-1.2450337690987,1.28261227223863e-23,1.13888615842706e-22
"IGHV3OR16-8",-2.38315048906135,-1.1338109367668,1.43099194813668e-23,1.26851400932084e-22
"AC105942.1",-1.16252981127123,1.6420357328765,1.43100811230952e-23,1.26851400932084e-22
"SPAAR",-1.09791700836926,-0.864221529717836,1.54082424381213e-23,1.36318287131775e-22
"APOB",-3.86525952972583,4.48816730376356,1.61001318978062e-23,1.42359772473381e-22
"BANK1",-1.54447302764034,1.71736440273051,1.6318268179295e-23,1.44248194344843e-22
"IGLV1-44",-2.26029483413595,4.58150690471458,1.65395550791902e-23,1.46081678394425e-22
"LINC01197",-1.51079679134261,-0.951993031926103,1.6762132182677e-23,1.48006160438042e-22
"CACNB2",-1.40919923127847,2.13533540905515,1.68067525550832e-23,1.48358684960253e-22
"FBLN1",-1.60658860977713,6.85060576603055,1.82691247437831e-23,1.60907850022398e-22
"MEGF10",-1.89004490166631,-1.12676370144832,1.99462678894657e-23,1.75581622020588e-22
"KCNIP1",-2.01969802094781,-2.539709595717,1.99911636164151e-23,1.75927808393705e-22
"ABCA5",-1.21051980889374,4.19019486588096,2.03064994311006e-23,1.7865308730904e-22
"LINC02408",-1.96829329550809,-2.68742148389833,2.0481059083961e-23,1.80138669164693e-22
"AL157935.2",-1.88815422875472,-0.934720673027414,2.12307736767885e-23,1.86628779290701e-22
"LINC01571",-2.48023103317677,-3.4624579288399,2.51602009027992e-23,2.2019009061555e-22
"CCDC136",-1.54335595491154,1.32852780410274,2.59580606190408e-23,2.26795633057898e-22
"ENPP7",-2.70678626344938,-2.2569422263313,2.60923480736977e-23,2.27905875778914e-22
"AC005225.4",-1.21705757274044,-1.18881161614205,2.73856782009109e-23,2.38740543984928e-22
"AL360004.1",-2.39497528757825,-3.28929543194463,3.00777583296367e-23,2.61848062526375e-22
"ZC3H12C",-1.41735051040628,3.60436052440207,3.01679084892263e-23,2.62549709457107e-22
"BNC2",-1.72945854903637,2.5999980160498,3.01749753122134e-23,2.62549709457107e-22
"C15orf59",-1.55720459493444,0.180815792288927,3.43509622217569e-23,2.97981864215257e-22
"PINLYP",-1.16761540137485,-0.261044605577981,3.61928382848615e-23,3.13286337649117e-22
"IGKV1OR2-11",-2.705802322267,-2.72803012518305,3.61945726084664e-23,3.13286337649117e-22
"PCDH7",-1.5578317341632,3.47839408744439,3.73655852491483e-23,3.23245053334157e-22
"SUSD5",-1.80316111998281,-0.045235757712956,3.97919041955335e-23,3.4395229254432e-22
"ICAM3",-1.55789016700589,0.903821725361802,4.00784280990424e-23,3.46239480156699e-22
"STOM",-1.13556245191819,6.32323716278244,4.00966135400621e-23,3.46301889439908e-22
"TMEM132B",-1.71507223209878,-0.496678247270928,4.0167630624491e-23,3.46820430259509e-22
"IGLV3-1",-2.30607917987682,4.07981573366896,4.07061663721284e-23,3.51374293495807e-22
"ZNF300P1",-1.6646513891114,-1.12146370184923,4.08085299152797e-23,3.52161673207712e-22
"TSPAN18",-1.43811921551786,3.93071189159133,4.2845750437348e-23,3.69338552132916e-22
"RASSF2",-1.25644368860429,3.86043207168251,4.49055412828703e-23,3.86883219457246e-22
"FAM110B",-1.42719075316899,0.988229185143567,4.53287541229536e-23,3.90316524667886e-22
"TUBA1A",-1.26299655602323,6.43196791077028,4.54722431022584e-23,3.91445388645681e-22
"IGLV2-14",-2.13518286334647,5.71610907395832,4.63566642773048e-23,3.98841529006779e-22
"ZEB2",-1.42624681087202,4.49773868570016,4.77907589119411e-23,4.10844475185022e-22
"AC145124.1",-1.38861195221063,-2.08216696555425,4.88513383095409e-23,4.19505390381442e-22
"ABCA10",-1.56259991577305,0.321789065914028,4.98188540693423e-23,4.27697569731721e-22
"PCDH11X",-2.60892130583666,-3.59568974111125,5.25098553169232e-23,4.49944089782358e-22
"FAM19A4",-2.76019659754897,-3.20841309652238,5.45990604109334e-23,4.6771912027186e-22
"DPEP2",-1.38301779789575,0.838897111225977,5.49056275345127e-23,4.70090376882889e-22
"NDRG4",-1.17884014178458,2.25307219471734,6.59023613982354e-23,5.62565064483775e-22
"LINC01778",-1.85202566431626,-2.28731729638956,6.65979430118955e-23,5.68042336278298e-22
"KRCC1",-1.05137835356509,5.42280627406482,6.82457462640434e-23,5.81783017193719e-22
"NR4A3",-1.77359059676499,2.57811706892533,6.95206033385454e-23,5.92171588372786e-22
"RHOF",-1.44502905075218,2.68947194900107,7.50393008514341e-23,6.3866288572181e-22
"PTBP2",-1.00295780649151,3.26113008702122,7.98080363620406e-23,6.78153655940277e-22
"MT1P3",-2.38554514398806,-3.08829236324112,8.16100108742247e-23,6.93279127063561e-22
"AC092809.2",-1.73957178409285,-3.10004120173792,8.28102590704946e-23,7.03286159896273e-22
"AP001347.1",-1.67534030803921,-2.08753322783742,8.65410989498192e-23,7.34181777422567e-22
"PRUNE2",-1.62507138240789,5.80418985091054,8.79668659549446e-23,7.45676736279733e-22
"LINC00640",-1.8121838420774,-3.57101374291123,9.23721568347588e-23,7.81760929783159e-22
"IGHV3-23",-2.0955616159025,5.79492389601921,9.39069380163214e-23,7.94111855661039e-22
"IGHV3OR16-16",-2.47887150262702,-3.09476044892386,9.57036875475718e-23,8.08656485876019e-22
"TNFAIP8L3",-1.46999264348619,1.9393344837929,9.6234666599041e-23,8.12925620819119e-22
"LINC02256",-1.42448439115313,-2.55290448591758,1.01422097043456e-22,8.56516522826492e-22
"DIRAS1",-1.85668906677326,0.100799770751673,1.05060888685503e-22,8.86772283259712e-22
"AC012507.2",-1.90337736785,-3.55124504866457,1.05442148336891e-22,8.89752615493428e-22
"AL355863.1",-2.26693170650008,-3.54653906210807,1.0654111374407e-22,8.98785956346169e-22
"CCDC80",-1.79236465298392,5.83168211520235,1.07334011520305e-22,9.05233162296049e-22
"PTPRR",-1.68752970242677,3.728996615727,1.13387606318408e-22,9.55522711767793e-22
"ADAMTSL4",-1.32141994264576,3.08249307163005,1.16239029203823e-22,9.79029498703379e-22
"AC135068.2",-2.55134369807392,-2.06522308103866,1.2381576766438e-22,1.04173410061805e-21
